MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.6,0.5,54037991,53719809,23241728,1882,3377374,3100415,6754749,12985718,1130,346,2847125,6095321,11508696,"[]","[]",276959,223,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62499988,62245383,3852009,14807,3906249,3662562,7812498,8076511,984,312,1216929,2167464,1904017,"[]","[]",243687,329,E
0.2,0.6,0.3,0.5,0.5,0.3,0.6,0.5,0.6,0.5,81906090,81576012,15988764,2577,5119131,4898197,10238261,13819893,1093,334,2718367,4632189,8323378,"[]","[]",220934,278,E
0.2,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65146381,64915918,21562400,989,4071649,3878234,8143298,11568704,1184,369,2702722,4582275,13977608,"[]","[]",193415,315,E
0.2,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.6,0.5,52645957,52257354,18771298,968,3290372,3008213,6580745,10866079,1159,377,3456657,5550590,9605167,"[]","[]",282160,308,E
0.2,0.6,0.3,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67246871,66930420,22121061,2157,4202929,3951973,8405859,12520388,1211,410,3038128,4997935,13573847,"[]","[]",250956,433,E
0.2,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.6,0.5,74458514,74192515,22850377,3406,4653657,4415481,9307314,13031096,1163,351,2293125,4931143,14696221,"[]","[]",238176,269,E
0.2,0.6,0.3,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62843228,62562016,12050642,3457,3927702,3708857,7855404,10596525,1136,352,1804575,3719816,6086306,"[]","[]",218845,451,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64553556,64414373,2461830,28046,4034597,3899458,8069194,8433761,841,247,685227,1331498,1012042,"[]","[]",135139,347,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60957245,60680671,4740429,20396,3809828,3573636,7619656,8253263,1007,343,1336844,2436867,2162324,"[]","[]",236192,359,E
0.2,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66891098,66669386,19710142,1773,4180694,4016873,8361387,11185122,1166,370,3248421,5945903,11324264,"[]","[]",163820,428,E
